uuid,property_id,inventory_type_id,inventory_type_name,stay_date,physical_capacity
734aa44a-6244-4ba2-991d-823cd2e760ec,3062,25448341,Private Villa,2025-03-12,6
4ce361e3-6d17-43af-9530-9f2c70115a2b,3062,25448341,Private Villa,2025-02-24,6
91ac6bd1-59e0-4c99-8428-cd34f131152d,3062,25448341,Private Villa,2025-01-15,6
af312182-1959-4947-bb60-31d4e8ae1c14,3062,25448341,Private Villa,2025-01-19,6
41165b5c-e14d-4d76-91c9-e8c34dfdabd8,3062,25448341,Private Villa,2025-02-10,6
a53f7030-3347-46ce-a00d-fa713a4f780e,3062,25448341,Private Villa,2025-01-06,6
256ea071-14e9-46f6-a1b5-72cd4cb5df3d,3062,25448341,Private Villa,2025-01-30,6
20566c1d-d388-44e2-8124-e58ecc019ca9,3062,25448341,Private Villa,2025-03-08,6
5ece668a-3caf-41be-a672-e55c7101cccd,3062,25448341,Private Villa,2025-01-22,6
a9b8de91-857e-4d8d-82f4-3007f8dd1585,3062,25448341,Private Villa,2025-02-06,6
a3957a67-d8f1-4266-a3e8-d59c671c23d9,3062,25448341,Private Villa,2025-03-06,6
02aeb61c-fc74-4056-a09b-bed9b84d8f31,3062,25448341,Private Villa,2025-03-04,6
42a7851b-1865-4469-acce-31545ebed55c,3062,25448341,Private Villa,2025-03-07,6
f1f918dc-6439-4c25-be60-0ebe8e919f9a,3062,25448341,Private Villa,2025-03-11,6
676fb3cd-308b-4689-8bdb-7d36fced08fa,3062,25448341,Private Villa,2025-02-09,6
2e366d2e-5719-4063-879b-edc98faa48c5,3062,25448341,Private Villa,2025-01-10,6
e5a04b57-a57a-4dd0-b627-2b78233bcb17,3062,25448341,Private Villa,2025-03-14,6
da0898dc-cd85-449f-b537-9021123aa3e3,3062,25448341,Private Villa,2025-02-21,6
25321182-4030-4fb4-984e-b343e4788bce,3062,25448341,Private Villa,2025-01-04,6
9f0c6b98-5e7d-43b4-adf0-211831fd0b47,3062,25448341,Private Villa,2025-01-11,6
ffd52753-ced3-48ca-af7a-1ddea6d778cd,3062,25448341,Private Villa,2025-03-16,6
77e6dd6b-5f9a-4880-b36a-e0db8ad20c86,3062,25448341,Private Villa,2025-02-18,6
ba692fcd-0ba4-4fd7-8747-1ae94718ac7d,3062,25448341,Private Villa,2025-03-02,6
3cb233df-2030-4c4e-845d-cc20266f5d00,3062,25448341,Private Villa,2025-03-05,6
32b8023d-c960-4b47-b644-a932304c7296,3062,25448341,Private Villa,2025-02-13,6
fd2016a6-5744-4219-8ba6-c7109a952c8e,3062,25448341,Private Villa,2025-02-16,6
9213395f-d8a7-4b04-806d-281b5d634218,3062,25448341,Private Villa,2025-01-12,6
896e6ffb-5c27-4658-941e-cc8831d1b711,3062,25448341,Private Villa,2025-02-23,6
373772cd-8441-47ff-b80d-a2d12b2dab01,3062,25448341,Private Villa,2025-01-13,6
da255f0b-941b-49b9-9e5d-9514e1781c68,3062,25448341,Private Villa,2025-02-12,6
563d4e7a-6a2e-48b5-baa7-2c925afa5272,3062,25448341,Private Villa,2025-03-30,6
c3f1cc78-6863-42fd-8163-58a08e604336,3062,25448341,Private Villa,2025-01-27,6
e6968b9c-597f-47dc-ac20-520f7f018108,3062,25448341,Private Villa,2025-01-14,6
79138a83-cbc5-43fd-8c88-c818087f5399,3062,25448341,Private Villa,2025-03-03,6
9f7d3ebf-4a90-47e8-9266-0eb1be8a1a24,3062,25448341,Private Villa,2025-02-28,6
c67f2300-e81e-453c-b2ee-ddd4fdbcdc20,3062,25448341,Private Villa,2025-02-27,6
f691a39b-2754-4b56-9932-2360d70bd621,3062,25448341,Private Villa,2025-01-26,6
052a98e1-5980-4553-8db3-fc50e040be37,3062,25448341,Private Villa,2025-03-22,6
f9e6c808-2d3b-4eb8-9762-4ca8384fbc7b,3062,25448341,Private Villa,2025-02-04,6
52c6a415-1bb9-4716-8fd3-ff9a57d09520,3062,25448341,Private Villa,2025-01-31,6
c0cde1fe-d3cb-462e-b91e-ce6b34b462f7,3062,25448341,Private Villa,2025-01-03,6
4acca2ee-c3be-48d8-9680-ab7be13d2b21,3071,-1,UNDEFINED,2025-03-09,0
473461d1-e71c-4710-95e9-990551f36002,3071,-1,UNDEFINED,2025-01-22,0
c45464ef-bcc1-40ec-a09a-51935c6f01f5,3071,-1,UNDEFINED,2025-03-03,0
ae36b3c4-d566-48a7-ae15-c2b199c6c7d3,3071,-1,UNDEFINED,2025-03-20,0
742ed62a-c1ca-40dd-b122-719edb09079c,3071,-1,UNDEFINED,2025-02-11,0
54078d85-1822-4505-9010-5fe9d0ffc227,3071,-1,UNDEFINED,2025-02-15,0
1da9c52c-2990-4fc7-b20c-2f3485c2748f,3071,-1,UNDEFINED,2025-03-27,0
60fa20f6-91fb-46df-887d-d4022d2af2b9,3071,-1,UNDEFINED,2025-02-23,0
510b96e4-60bc-45a6-8d90-4504244f0a4a,3071,-1,UNDEFINED,2025-03-12,0
b444493e-2974-446c-9fc7-82481cdb30c5,3071,-1,UNDEFINED,2025-01-01,0
a1c38559-c1ad-453f-83c3-fdd0512d5c67,3071,-1,UNDEFINED,2025-01-21,0
fcd87f3d-af32-4f12-9e1c-96d21b1ea0b9,3071,-1,UNDEFINED,2025-02-01,0
5ef6c4ef-14fb-41b6-b32c-efcba0590d6b,3071,-1,UNDEFINED,2025-02-04,0
b679c560-e551-438e-a9ee-ad7bd7efcbaa,3071,-1,UNDEFINED,2025-02-19,0
343cb884-ca1c-412c-8c75-d3e1b9ea9663,3071,-1,UNDEFINED,2025-03-24,0
37e1b954-4b75-4372-93c7-363dadd967d9,3071,-1,UNDEFINED,2025-02-21,0
d6a68b01-4c69-420e-861a-071bffa6a57a,3071,-1,UNDEFINED,2025-02-03,0
eb90980c-4d8b-4d9b-b5c9-b24d32adf016,3071,-1,UNDEFINED,2025-01-02,0
9224323f-aed7-42df-a561-eb3a130dfd16,3071,-1,UNDEFINED,2025-03-25,0
27a51cbb-f326-4bd0-9180-9815cf7d09d6,3071,-1,UNDEFINED,2025-03-15,0
0049c42e-17ef-4696-a09e-467950eb1327,3071,-1,UNDEFINED,2025-02-13,0
d52a5bca-9e7e-43ee-afd7-d442addc23fc,3071,-1,UNDEFINED,2025-02-14,0
252ed2ca-4183-42dd-a419-b56c5e75706d,3071,-1,UNDEFINED,2025-02-05,0
475afd32-0d62-4474-a6a6-46559bdecafd,3071,-1,UNDEFINED,2025-03-16,0
ecf1897d-76a6-4835-b25d-56a782997240,3071,-1,UNDEFINED,2025-03-08,0
8a9d4cf9-7ab1-46b2-8f84-fd70856e07a8,3071,-1,UNDEFINED,2025-01-11,0
3b4e5c06-dc95-4893-a1d4-b05100b76c6d,3071,-1,UNDEFINED,2025-03-17,0
24e40a0c-cd0f-4f9f-94fc-10da7dc75273,3071,-1,UNDEFINED,2025-02-12,0
316e687c-aa35-4561-bf1c-52c665208fbf,3071,-1,UNDEFINED,2025-01-07,0
ab50b518-a8fc-4903-b534-58fab6fd99a4,3071,-1,UNDEFINED,2025-01-28,0
1200fab7-ebba-450e-a211-0fe688712c01,3071,-1,UNDEFINED,2025-03-02,0
ba88dce1-1b1b-42af-ba8f-ee849e5f7510,3071,-1,UNDEFINED,2025-01-25,0
54f6f33a-fb00-40da-9dcf-420644d0ea62,3071,-1,UNDEFINED,2025-02-22,0
b5387c6d-4c65-4e94-96b8-d127b769d5b3,3071,-1,UNDEFINED,2025-01-03,0
3ff37a03-2c78-46e7-a64f-1073eb4eb630,3071,-1,UNDEFINED,2025-01-04,0
da8f2e49-4672-4f0a-8a6d-3703abf5d3a0,3071,-1,UNDEFINED,2025-01-29,0
d50f2971-4c32-45e0-a766-f1fa840cac35,3071,-1,UNDEFINED,2025-03-30,0
3679a343-7e4d-4b02-8a28-9826eb9102a9,3071,-1,UNDEFINED,2025-01-31,0
c924e9e0-97e8-4a55-a340-05e162d3d7ce,3071,-1,UNDEFINED,2025-03-04,0
c01c7be9-76d8-47bb-bb2c-936b4c9280ab,3071,-1,UNDEFINED,2025-02-26,0
8b54ee27-f6eb-4e28-896f-b08cbb05f2df,3071,-1,UNDEFINED,2025-03-07,0
66bd214c-d8a6-4606-8dd6-6442b545b2a4,3071,-1,UNDEFINED,2025-03-13,0
f17657ad-9b69-4b81-ac96-497286dee6c5,3071,-1,UNDEFINED,2025-01-09,0
daad6d1f-c4c7-48fd-95b3-b4386bd85bf6,3071,-1,UNDEFINED,2025-02-08,0
605f4243-5222-406c-89fe-cd1151d94db8,3071,-1,UNDEFINED,2025-02-16,0
08dcc7f4-8bdc-44de-80f0-211a9af44bad,3071,-1,UNDEFINED,2025-01-26,0
6d77e200-be96-49c1-a6a2-413ce987f426,3071,-1,UNDEFINED,2025-03-21,0
b99bd8e1-140b-4d9f-bd8c-38d471e757a7,3071,-1,UNDEFINED,2025-01-19,0
e22f73f5-d9b9-4833-8a71-d3d72e998ca4,3071,-1,UNDEFINED,2025-03-11,0
40f47d0c-9b1e-4ec6-a8c3-64e7309e8597,3071,-1,UNDEFINED,2025-02-24,0
957b19af-b977-4589-a81b-26e1a95b451d,3071,-1,UNDEFINED,2025-03-28,0
4eaeff81-b908-4efd-a59c-260874e8f7eb,3071,-1,UNDEFINED,2025-01-10,0
51264544-89f2-41df-9886-7e0577f4079a,3071,-1,UNDEFINED,2025-01-27,0
15ead346-0cb9-4654-af47-0edb2f39e5a2,3071,-1,UNDEFINED,2025-01-30,0
61436612-1dbc-4d8e-bb0e-fcf1b8af97ff,3071,-1,UNDEFINED,2025-02-10,0
aa2ef924-3325-44f0-ad43-3fee7a85319a,3071,-1,UNDEFINED,2025-01-05,0
eab94857-2ed2-4d70-823e-456eff00ab13,3071,-1,UNDEFINED,2025-02-18,0
a513df24-c239-45ad-9113-f88d103f8400,3071,-1,UNDEFINED,2025-02-07,0
5dffa80c-7411-4e3b-93a9-f58b898d6a86,3071,-1,UNDEFINED,2025-01-14,0
b52c4e0e-94bd-458c-bd2e-7dc9742e32e8,3071,-1,UNDEFINED,2025-03-23,0
92c1c7e7-4c8e-4df1-b073-831aa0434cbb,3071,-1,UNDEFINED,2025-01-18,0
71d78924-2251-4d3c-8eac-fc1dc03f63c9,3071,-1,UNDEFINED,2025-02-25,0
5b89dcb8-2834-45d9-b673-322088dc1353,3071,-1,UNDEFINED,2025-03-10,0
80e50204-de7c-42b9-a964-9e641c82da0e,3071,-1,UNDEFINED,2025-02-09,0
e633e038-6978-40d2-837d-308fa4d219f1,3071,-1,UNDEFINED,2025-01-17,0
704a923c-dcda-445d-b9fd-4452c1fd8287,3071,-1,UNDEFINED,2025-03-31,0
545364bd-2a56-4c9c-aacd-199e95d7ff5b,3071,-1,UNDEFINED,2025-01-12,0
f402b599-0786-4d5c-96ef-4745f11def2e,3071,-1,UNDEFINED,2025-01-23,0
e6f5fc53-d5dd-483a-a133-57cb4c693069,3071,-1,UNDEFINED,2025-03-26,0
84180117-6ff9-45d2-8c55-d1bb94884b1a,3071,-1,UNDEFINED,2025-03-29,0
65f952a8-1dca-472e-abb9-a713753578ba,3071,-1,UNDEFINED,2025-01-08,0
14b37891-11f1-4e9b-84b8-f426ad530e2b,3071,-1,UNDEFINED,2025-02-28,0
43b6307d-5951-47d9-be29-03b3632df7cc,3071,-1,UNDEFINED,2025-02-20,0
c77d8f02-6972-4682-845f-a07a12a5b134,3071,-1,UNDEFINED,2025-03-18,0
e06291cd-570f-41d0-8f04-804c1b8cbfdd,3071,-1,UNDEFINED,2025-02-17,0
a1e1347b-f125-43ba-9ef9-b5a1a875d382,3071,-1,UNDEFINED,2025-03-19,0
bd30a692-105c-44ae-8e21-a4d9528d97c6,3071,-1,UNDEFINED,2025-01-20,0
52946f96-deaf-468a-b6a2-3170d702ab9d,3071,-1,UNDEFINED,2025-02-27,0
2ac176bd-edbf-4238-9942-0fb4ea3c4d91,3071,-1,UNDEFINED,2025-01-16,0
a7a63965-a815-4b1e-b474-34842e799345,3071,-1,UNDEFINED,2025-01-15,0
d57adf5b-b5b2-46e5-ae48-7d84ac670983,3071,-1,UNDEFINED,2025-03-06,0
d98b0695-6541-44bc-b3aa-3bdd6f9523f6,3071,-1,UNDEFINED,2025-01-13,0
525bba35-2b99-49df-9e40-d8b5aaabd8e5,3071,-1,UNDEFINED,2025-02-06,0
0bbfc99e-eff9-4d7b-8984-09e49f906129,3071,-1,UNDEFINED,2025-03-14,0
6b807bf1-f1ed-4fb5-b266-d1d13cd19c42,3071,-1,UNDEFINED,2025-01-06,0
da0a3d9a-e486-4614-8962-665d2d2ae58c,3071,-1,UNDEFINED,2025-02-02,0
aefda73a-cbd5-4019-83d0-675ef227f013,3071,-1,UNDEFINED,2025-03-01,0
399cae22-5990-4091-ab7e-852bc7ca4209,3071,-1,UNDEFINED,2025-03-22,0
dca6ac8c-29bf-46c6-b829-387c874d5519,3071,-1,UNDEFINED,2025-03-05,0
7fd7cba4-b880-49e1-b543-73cefcea25ea,3071,-1,UNDEFINED,2025-01-24,0
6e4a2eb0-a6ea-49b6-b65f-175edf9f0ab3,3071,25448466,Luxury Room,2025-01-24,120
f914d89f-ed4c-459d-92c6-517001e18410,3071,25448466,Luxury Room,2025-02-08,120
7fc97997-8ca1-498d-b9f5-2aaad6dac432,3071,25448466,Luxury Room,2025-01-25,120
120b94c2-e78a-4066-ab25-dcc8c2092574,3071,25448466,Luxury Room,2025-01-18,120
ea9503df-1ef5-400b-8f72-ae95fd50ec47,3071,25448466,Luxury Room,2025-02-26,120
f213d19a-2df0-40b1-a0a3-ec927c3996ca,3071,25448466,Luxury Room,2025-03-25,120
3e5c3644-217c-408f-ba10-58fc17573f71,3071,25448466,Luxury Room,2025-01-11,120
c75d8597-db85-4de2-9f65-e9abadc808cf,3071,25448466,Luxury Room,2025-01-27,120
bb06173f-019b-40c7-afc1-52d0885c9f4e,3071,25448466,Luxury Room,2025-01-03,120
6b17ed74-5fd4-49ce-9d2a-31d568aa7e95,3071,25448466,Luxury Room,2025-01-09,120
6435e466-5051-4ade-9739-86881d040e8f,3071,25448466,Luxury Room,2025-01-01,120
48cce429-4089-4a26-8867-08445661f1ff,3071,25448466,Luxury Room,2025-02-09,120
1cb87708-b828-4239-90ea-871dcccd2156,3071,25448466,Luxury Room,2025-03-31,120
e0cb87b5-ab34-49d0-8327-aa88b38afc31,3071,25448466,Luxury Room,2025-02-28,120
cd731f77-413b-4b8f-9767-3136db07abc3,3071,25448466,Luxury Room,2025-02-07,120
1b6f435b-b9f4-4a6e-b365-d42382d8190a,3071,25448466,Luxury Room,2025-03-01,120
cc3780e3-0e2a-4555-96ea-02f45e80f3e7,3071,25448466,Luxury Room,2025-01-13,120
536135f2-6431-4425-92d5-dcffc3e983b6,3071,25448466,Luxury Room,2025-01-20,120
310af69f-6c84-41e7-8481-7d2aa4f26044,3071,25448466,Luxury Room,2025-02-02,120
abdb7422-a802-4242-90bc-58f2bca03a21,3071,25448466,Luxury Room,2025-03-27,120
283f73be-2101-4a5f-9a3e-a8d8b48ee876,3071,25448466,Luxury Room,2025-01-17,120
e17490cd-d50f-410c-b2af-398d6a1a2f14,3071,25448466,Luxury Room,2025-02-14,120
84384289-055d-4c0b-9679-e18e88b7fa9f,3071,25448466,Luxury Room,2025-02-19,120
48ab2182-5720-417b-9e7c-80a9ebe05df9,3071,25448466,Luxury Room,2025-03-05,120
49a1f55a-015f-4751-9751-c34227d2a7e3,3071,25448466,Luxury Room,2025-01-26,120
19248808-3034-4e42-9610-60e6899d2643,3071,25448466,Luxury Room,2025-03-21,120
f48a23b0-180e-430a-9558-fd0a7ac2b118,3071,25448466,Luxury Room,2025-01-10,120
e4608426-9b0b-4c9e-9ab9-cd85335fef0b,3071,25448466,Luxury Room,2025-02-24,120
58063408-6748-43aa-a74c-242007592940,3071,25448466,Luxury Room,2025-02-16,120
88acc518-e055-4357-838c-1a422f14cb33,3071,25448466,Luxury Room,2025-02-20,120
76b294c9-a518-4b91-a370-514d92ff16a9,3071,25448466,Luxury Room,2025-03-24,120
73a92872-203c-41e1-97a2-6891c4a0f31a,3071,25448466,Luxury Room,2025-03-20,120
9b62a3d5-6f14-4ed6-88f1-702b5f1ec392,3071,25448466,Luxury Room,2025-02-15,120
50a64e05-287a-47dc-94d6-8a2406ec050c,3071,25448466,Luxury Room,2025-03-12,120
54307a02-ab02-4727-959b-7fd5154b4b7c,3071,25448466,Luxury Room,2025-02-04,120
efb3ce20-0528-418d-98bc-1a2106de6aba,3071,25448466,Luxury Room,2025-03-09,120
db16aef1-71e1-4679-88b6-4bab83d6b0e3,3071,25448466,Luxury Room,2025-02-25,120
30da9762-5cae-4177-91ea-dcc75baf606b,3071,25448466,Luxury Room,2025-01-31,120
234960f9-ac03-4940-a636-95a7e49ba296,3071,25448466,Luxury Room,2025-01-23,120
50ca2c58-af81-4049-8f94-9986d3da0abf,3071,25448466,Luxury Room,2025-01-04,120
6a25666e-300e-4240-b677-78eaca2826e1,3071,25448466,Luxury Room,2025-03-06,120
8f920f59-d353-4b3f-9b12-ba4760dfb9a5,3071,25448466,Luxury Room,2025-01-29,120
aeeb035e-7899-4f4e-83ac-8704e6b59eab,3071,25448466,Luxury Room,2025-01-12,120
2b9d6810-b58b-4a9f-ba3c-7891348b959f,3071,25448466,Luxury Room,2025-02-11,120
6d0b97da-d86a-4989-9944-9daf4332b1a9,3071,25448466,Luxury Room,2025-03-26,120
0ac3d73d-7d40-4139-8b9f-6d3073c4ad0f,3071,25448466,Luxury Room,2025-01-02,120
a36fbe2f-40f7-43b5-b2be-b2c0f4fc0a96,3071,25448466,Luxury Room,2025-03-30,120
61b28e67-b43f-4faa-9f56-258a4a383be1,3071,25448466,Luxury Room,2025-03-16,120
b5f35ce4-87c8-40f1-a9e2-b38393a46e54,3071,25448466,Luxury Room,2025-03-14,120
f1866995-a25f-4892-8c3e-7522eedab13d,3071,25448466,Luxury Room,2025-02-05,120
40febc66-3f30-44db-b44a-51a434f58021,3071,25448466,Luxury Room,2025-02-10,120
5c578108-d6fd-4d72-812f-65104b9ab126,3071,25448466,Luxury Room,2025-01-05,120
4707bbe8-36ed-48be-b16f-ebca32a3c85f,3071,25448466,Luxury Room,2025-02-17,120
643f45c5-cf63-4784-818a-6d655f93642c,3071,25448466,Luxury Room,2025-03-02,120
1f37f9c2-a3e3-4915-862a-178bab024a12,3071,25448466,Luxury Room,2025-02-22,120
1d3ac294-ab01-4b2b-bdee-973bbd4b193c,3071,25448466,Luxury Room,2025-02-01,120
fc99cdc7-1a4c-4a55-94df-5930c2f37c63,3071,25448466,Luxury Room,2025-03-15,120
b9e1fe4c-7ef9-43e4-ac77-244689e71a29,3071,25448466,Luxury Room,2025-03-03,120
8a672515-7dd6-407b-af68-b2f869b8d4d8,3071,25448466,Luxury Room,2025-03-13,120
40b9a522-892c-4517-844e-35adcde762d2,3071,25448466,Luxury Room,2025-03-10,120
c39a7112-d08c-47ed-930d-51e0fc8d8cde,3071,25448466,Luxury Room,2025-03-23,120
4f2012b3-c44f-47d6-b277-c12597e24e57,3071,25448466,Luxury Room,2025-02-21,120
58c5d9c9-6faf-4194-a50f-14bb0dc4e672,3071,25448466,Luxury Room,2025-03-29,120
302799e7-7003-4b73-96e8-11840f3daaac,3071,25448466,Luxury Room,2025-02-18,120
8c85dc0a-36db-490f-88c5-02188c76acc9,3071,25448466,Luxury Room,2025-01-07,120
06fd7eaa-a04a-4b6f-96d5-559326fed4a5,3071,25448466,Luxury Room,2025-03-28,120
3f3e1a42-a24c-4c00-a8c9-62012aebbdb5,3071,25448466,Luxury Room,2025-03-17,120
2a7768cc-955b-48b4-b76d-01ef0a6966cd,3071,25448466,Luxury Room,2025-03-18,120
7b18bdfb-d20b-44fa-8734-0cf86a7fa7d1,3071,25448466,Luxury Room,2025-02-23,120
dfd2d741-1c1b-4fb8-bd0c-6f620fa013eb,3071,25448466,Luxury Room,2025-03-04,120
6f12843d-cec1-4d01-af87-e2d0bea0ac28,3071,25448466,Luxury Room,2025-01-15,120
2dcf5ac9-1432-4c38-a877-dff9b1b329c1,3071,25448466,Luxury Room,2025-01-28,120
b20e18e3-a79f-4e36-8ff3-15f4c9a7b10c,3071,25448466,Luxury Room,2025-02-03,120
4a7c90e1-3667-4884-9f14-7c8f2bb19dc2,3071,25448466,Luxury Room,2025-03-22,120
55b4c05d-c3d6-43d0-bcab-3140c816f86d,3071,25448466,Luxury Room,2025-02-06,120
b604d618-111f-4c95-8d31-bd8ca4d947a3,3071,25448466,Luxury Room,2025-01-30,120
cd89a713-e502-4760-8c61-b72e40377139,3071,25448466,Luxury Room,2025-03-08,120
79baebfa-936f-4172-94f4-0856df998338,3071,25448466,Luxury Room,2025-03-11,120
feec2d75-767b-4f37-949a-7f90e4e696a4,3071,25448466,Luxury Room,2025-02-27,120
c9919043-d20f-4cdf-91c6-176bc7a47354,3071,25448466,Luxury Room,2025-01-06,120
6cf03ed1-1999-4517-83ab-3100e7b38183,3071,25448466,Luxury Room,2025-01-21,120
ce6128fd-550e-49ce-8781-f26f3cd10ebd,3071,25448466,Luxury Room,2025-01-14,120
8024ccfd-4faa-4447-b8bc-61f94ab0e0bf,3071,25448466,Luxury Room,2025-03-07,120
2927e23f-c2f5-4372-87b8-9d43498f6e25,3071,25448466,Luxury Room,2025-02-12,120
94f2f06a-dbce-43d2-8282-be677255d255,3071,25448466,Luxury Room,2025-01-22,120
9df3e717-53b7-44d9-8d56-de45483ceeea,3071,25448466,Luxury Room,2025-01-16,120
dc02da8f-bca4-4c9d-a52a-55df4978ace3,3071,25448466,Luxury Room,2025-03-19,120
3ffbe901-7878-41f8-aaa6-4ce00591665d,3071,25448466,Luxury Room,2025-02-13,120
1613f6d2-763a-482c-a032-63c06a444119,3071,25448466,Luxury Room,2025-01-08,120
a8744e8c-947c-4d62-a8b8-19789839ecb3,3071,25448466,Luxury Room,2025-01-19,120
4a7620a3-6551-48b8-8163-2dc109c1e35d,3071,25448467,Family Suite,2025-03-11,40
1c638573-e759-4b7c-9922-22bada737d63,3071,25448467,Family Suite,2025-02-05,40
83e6f620-5d5a-440a-ae6d-dbdec61d6f33,3071,25448467,Family Suite,2025-03-15,40
68ae2486-11bb-4c90-bf9d-c00c771d7d66,3071,25448467,Family Suite,2025-01-28,40
a7b80b21-5a4b-4536-be95-db50a1122002,3071,25448467,Family Suite,2025-01-02,40
71f633c7-c7eb-4a34-81fe-75c5103ad8ee,3071,25448467,Family Suite,2025-02-14,40
276fc17d-5df3-4b27-ad64-ef1536cf79d6,3071,25448467,Family Suite,2025-03-18,40
c6ca61ac-79df-43b6-b79b-a8e4e7f5e67c,3071,25448467,Family Suite,2025-01-19,40
4af21f06-229e-4e99-8577-2f7ea6c661b0,3071,25448467,Family Suite,2025-03-25,40
d9928a6c-9b58-4e82-86a6-88c8aed780f6,3071,25448467,Family Suite,2025-03-24,40
9f3e3f2e-6989-4a24-9127-8d1b1bf27f22,3071,25448467,Family Suite,2025-02-20,40
95d23eb6-a395-46e9-9347-e9aefda092a4,3071,25448467,Family Suite,2025-01-08,40
daf6f696-5cee-43e8-8393-0b990fe67b9f,3071,25448467,Family Suite,2025-02-15,40
6bf03de5-546c-4e74-8501-9ebc4f7199c0,3071,25448467,Family Suite,2025-01-30,40
4882b32c-5a95-4060-9d4e-65709b211815,3071,25448467,Family Suite,2025-02-12,40
b1be4598-dd76-4178-abaa-c21f8e515377,3071,25448467,Family Suite,2025-02-21,40
eb31a760-41ff-41f2-80a0-81b0993c0db1,3071,25448467,Family Suite,2025-02-28,40
b2563ac3-c2fb-458e-9e45-965ada859dcb,3071,25448467,Family Suite,2025-01-21,40
486b3410-6013-4dda-b873-9515f8d9beb2,3071,25448467,Family Suite,2025-02-27,40
aae16fdd-b693-40eb-a19e-a6250bb250b0,3071,25448467,Family Suite,2025-01-29,40
435ecff5-0d44-4478-8165-60a86173fc53,3071,25448467,Family Suite,2025-03-30,40
9479e753-c11a-492c-bd0f-55294c2e266e,3071,25448467,Family Suite,2025-03-29,40
c1bfc589-bfaa-41da-b811-25c45b416da2,3071,25448467,Family Suite,2025-02-07,40
9c93ad21-94a7-4ba7-96ba-9b98983f32a8,3071,25448467,Family Suite,2025-01-31,40
0dca85b9-630f-44b7-a3ba-b76fe619b088,3071,25448467,Family Suite,2025-01-10,40
8141cd90-4957-462f-bb17-871e50b53044,3071,25448467,Family Suite,2025-02-17,40
08fca61d-4f3d-4f94-92d9-b6ff46fad173,3071,25448467,Family Suite,2025-02-18,40
35bc7af1-ae81-4fa0-8dc7-2b701741ad1c,3071,25448467,Family Suite,2025-01-24,40
351309c5-72be-402c-8e0f-eb316ec46fee,3071,25448467,Family Suite,2025-03-07,40
8f062037-216d-4243-b340-e119d2c39182,3071,25448467,Family Suite,2025-02-06,40
fe0c4745-8685-4df1-918d-e59d00b607e1,3071,25448467,Family Suite,2025-03-14,40
62d449a4-9b32-4ef9-b6f9-6d84afd3ef32,3071,25448467,Family Suite,2025-01-14,40
c1614d99-d73b-4187-9d24-2e207e783c45,3071,25448467,Family Suite,2025-03-06,40
a1105fee-865c-49ee-b3af-d21f44f94648,3071,25448467,Family Suite,2025-03-28,40
f5f315a0-978c-4cc0-89eb-01e6fdfe6261,3071,25448467,Family Suite,2025-03-02,40
e0e9ab69-736a-418c-8605-c02fa1f052e5,3071,25448467,Family Suite,2025-02-26,40
c19a1532-8ea0-4bd2-bf43-82f7972aacbb,3071,25448467,Family Suite,2025-03-22,40
b3355c56-a897-45df-ad51-602293abb737,3071,25448467,Family Suite,2025-03-26,40
73e56f63-7f3b-4bc5-aa43-0acea78cd5fb,3071,25448467,Family Suite,2025-01-07,40
7679dce1-c168-46f1-bae9-5c6df4ccf9db,3071,25448467,Family Suite,2025-03-27,40
d8201ab6-1478-4a75-a909-c75d5e91a37b,3071,25448467,Family Suite,2025-03-04,40
2edfbc9a-f65d-4f1c-90e6-40074a5ca713,3071,25448467,Family Suite,2025-01-16,40
ffe678b6-24c7-4798-ac37-78ec154f4126,3071,25448467,Family Suite,2025-03-13,40
77cd58ae-5b31-47bb-b185-f673f548742a,3071,25448467,Family Suite,2025-01-26,40
6be8f3b8-8f5b-4a0e-9d90-921dde9d2b2d,3071,25448467,Family Suite,2025-01-27,40
3b2abd6c-52e2-460d-becd-c5f5a40dd306,3071,25448467,Family Suite,2025-01-11,40
7b41f8fd-6259-4a48-abfa-2e4f49fd0e3f,3071,25448467,Family Suite,2025-01-18,40
f1ed6d96-170f-4cdf-bc1c-373ecdb7dc34,3071,25448467,Family Suite,2025-01-17,40
14022457-5b34-40b0-964d-283415b66c55,3071,25448467,Family Suite,2025-03-19,40
67575709-b497-4da6-ac30-9f2514b137bb,3071,25448467,Family Suite,2025-01-20,40
50d4c5ab-ef33-4057-9725-fa38909caf96,3071,25448467,Family Suite,2025-01-13,40
e997afb0-bef5-4267-8a39-fa7a7e4140bf,3071,25448467,Family Suite,2025-01-04,40
034c6669-5c3a-4701-be1c-49b9cffd7e35,3071,25448467,Family Suite,2025-03-21,40
dc766dff-0398-4b4a-a7e5-78087d91d5ab,3071,25448467,Family Suite,2025-03-03,40
bba30e25-96d8-43a6-9544-001837d64b0c,3071,25448467,Family Suite,2025-01-12,40
e8b2db12-2065-4abb-b61a-c030b29307c1,3071,25448467,Family Suite,2025-01-25,40
7b9f318d-4367-40ac-a96d-85e5d4b42791,3071,25448467,Family Suite,2025-02-23,40
2d634d42-31b3-4724-8807-e8fef6ad7512,3071,25448467,Family Suite,2025-02-24,40
378b10f3-8c19-4a32-a757-b6cb8882d816,3071,25448467,Family Suite,2025-03-09,40
fa060e05-392a-4ba6-9542-41c3dbaa4144,3071,25448467,Family Suite,2025-02-22,40
8f188e2b-92bd-40c5-b1c5-fec9c0cc7d77,3071,25448467,Family Suite,2025-02-25,40
